,temp_min,temp_max,temp_mean,temp_median,temp_max_hour,temp_min_hour,dew_point_temp_min,dew_point_temp_max,dew_point_temp_mean,dew_point_temp_median,dew_point_temp_max_hour,dew_point_temp_min_hour,rel_hum_min,rel_hum_max,rel_hum_mean,rel_hum_median,rel_hum_max_hour,rel_hum_min_hour,visibility_min,visibility_max,visibility_mean,visibility_median,visibility_max_hour,visibility_min_hour,press_min,press_max,press_mean,press_median,press_max_hour,press_min_hour,hmdxx_min,hmdxx_max,hmdxx_mean,hmdxx_median,hmdxx_max_hour,hmdxx_min_hour,sun_set,sun_rise,hourly_demand,day_of_week,week_of_year,year
2007-04-07,-6.6,-1.1,-4.204166666666667,-4.2,13.0,4.0,-11.6,-6.6,-9.116666666666667,-8.9,12.0,13.0,45.0,83.0,69.41666666666667,72.5,6.0,13.0,9.7,24.1,22.433333333333334,24.1,0.0,15.0,98.39,98.77,98.50958333333334,98.46,22.0,9.0,-10.508591924133098,-5.24815981679861,-8.04488768354313,-7.961635038895522,13.0,4.0,20.0,7.0,15201.0,5.0,14.0,2007.0
2007-04-08,-4.8,1.1,-1.9833333333333334,-1.85,14.0,0.0,-8.0,-5.7,-6.979166666666667,-6.95,7.0,12.0,52.0,87.0,69.70833333333333,68.5,6.0,12.0,16.1,24.1,23.100000000000005,24.1,3.0,0.0,98.7,99.56,99.06708333333334,99.03,22.0,2.0,-8.372887554473795,-2.5030523963935836,-5.520620765802171,-5.314772785557554,14.0,0.0,20.0,7.0,14997.0,6.0,14.0,2007.0
2007-04-09,-2.3,2.3,-0.2791666666666666,-1.0,16.0,2.0,-8.8,-4.4,-6.9624999999999995,-7.199999999999999,18.0,13.0,45.0,76.0,61.625,62.5,21.0,13.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,99.5,99.69,99.57375,99.555,23.0,16.0,-5.731877774000946,-1.1639719715825234,-3.808089653131084,-4.517655859880027,16.0,2.0,20.0,7.0,15691.0,0.0,15.0,2007.0
2007-04-10,-3.4,5.4,0.6749999999999999,0.95,17.0,2.0,-8.8,-6.9,-7.9624999999999995,-8.1,22.0,19.0,36.0,70.0,53.666666666666664,52.0,2.0,17.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,99.66,99.94,99.77875,99.76,21.0,2.0,-7.105397920481282,1.6522411435600364,-3.00917850259458,-2.797710131671341,17.0,2.0,20.0,7.0,15481.0,1.0,15.0,2007.0
2007-04-11,-4.3,4.1,1.0083333333333333,2.75,13.0,5.0,-7.5,2.2,-4.7375,-6.050000000000001,23.0,0.0,46.0,92.0,67.45833333333333,69.5,22.0,15.0,4.8,24.1,21.095833333333335,24.1,0.0,21.0,98.55,99.98,99.47291666666666,99.61500000000001,1.0,23.0,-7.826851861219346,1.7188973964113288,-2.093158157448324,-0.34126082203415975,23.0,5.0,20.0,7.0,15956.0,2.0,15.0,2007.0
2007-04-12,3.4,8.4,4.9624999999999995,4.199999999999999,15.0,0.0,1.3,6.8,3.6666666666666665,3.3,14.0,23.0,72.0,99.0,91.70833333333333,96.0,10.0,18.0,4.0,24.1,12.545833333333334,8.0,15.0,12.0,97.89,98.43,98.10875,98.05,23.0,13.0,1.7705525603536632,8.148995984268241,3.841193070975365,2.950428459816933,15.0,23.0,20.0,7.0,15578.0,3.0,15.0,2007.0
2007-04-13,-0.6,4.8,2.4375,2.6,13.0,22.0,-4.4,0.7,-1.6833333333333333,-0.8500000000000001,0.0,20.0,60.0,94.0,74.83333333333333,72.5,3.0,18.0,4.8,24.1,21.229166666666668,24.1,5.0,3.0,98.49,99.75,99.17208333333333,99.23,21.0,0.0,-3.6295384842142564,2.4211538981128795,-0.0999956693791796,-0.09022803838644744,13.0,22.0,20.0,7.0,15161.0,4.0,15.0,2007.0
2007-04-14,-1.6,6.1,2.9,3.6,16.0,5.0,-5.6,-1.9,-3.579166666666667,-3.3,23.0,1.0,51.0,77.0,62.958333333333336,63.0,6.0,15.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,99.26,99.78,99.57125,99.65,7.0,23.0,-4.847289609970574,3.2058633444548583,-0.041281538212778246,0.7370696029913757,16.0,5.0,20.0,7.0,14349.0,5.0,15.0,2007.0
2007-04-15,1.1,7.1,3.875,4.4,16.0,5.0,-1.9,0.9,-0.075,0.2,10.0,18.0,56.0,95.0,76.58333333333333,73.5,2.0,16.0,6.4,24.1,20.01666666666667,24.1,8.0,5.0,98.38,99.22,98.73541666666667,98.71000000000001,0.0,23.0,-0.9637572043458515,4.675018192369534,1.6966585594013548,2.1996798897692003,16.0,5.0,21.0,7.0,14564.0,6.0,15.0,2007.0
2007-04-16,3.0,5.2,4.179166666666666,4.25,16.0,3.0,-1.4,3.2,1.5166666666666666,1.95,16.0,2.0,70.0,91.0,83.04166666666667,85.0,12.0,0.0,11.3,24.1,22.433333333333334,24.1,0.0,15.0,97.64,98.51,97.95791666666666,97.88,23.0,10.0,0.6444503098986463,3.912192244048766,2.4265988906073375,2.501190505207121,16.0,3.0,21.0,7.0,15193.0,0.0,16.0,2007.0
2007-04-17,3.6,7.9,6.041666666666667,6.5,11.0,5.0,2.1,3.1,2.5208333333333335,2.5,1.0,5.0,69.0,90.0,78.58333333333333,76.0,2.0,11.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,98.59,99.22,98.96833333333332,99.015,22.0,0.0,1.9905878552873049,6.422227209680144,4.5533617655313625,5.049145833702331,14.0,5.0,21.0,7.0,14823.0,1.0,16.0,2007.0
2007-04-18,5.1,9.2,6.9750000000000005,6.5,15.0,23.0,0.9,3.7,2.4,2.4,2.0,9.0,64.0,85.0,72.875,70.5,3.0,15.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,99.15,99.51,99.3125,99.32,23.0,3.0,3.5188973964113286,7.76320056635705,5.456006684118244,5.02757198362251,15.0,23.0,21.0,7.0,14445.0,2.0,16.0,2007.0
2007-04-19,3.4,14.5,9.2125,10.4,16.0,4.0,-3.2,2.4,0.09583333333333333,0.5,7.0,19.0,35.0,87.0,56.458333333333336,46.0,3.0,18.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,99.49,99.97,99.67833333333333,99.69,23.0,0.0,1.5438381899354285,12.436242795654149,7.094960496046717,7.776408181408074,16.0,4.0,21.0,7.0,14026.0,3.0,16.0,2007.0
2007-04-20,5.4,21.6,13.9,14.55,17.0,4.0,-4.0,0.4,-1.6083333333333334,-1.15,0.0,22.0,19.0,68.0,38.333333333333336,30.0,1.0,12.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,99.99,100.28,100.1275,100.105,10.0,0.0,3.0444503098986466,19.315264444682338,11.374432245433075,11.938816601840728,17.0,4.0,21.0,7.0,13318.0,4.0,16.0,2007.0
2007-04-21,5.7,21.9,14.979166666666666,15.8,15.0,4.0,-3.9,0.5,-1.9208333333333334,-2.3,19.0,7.0,20.0,55.0,33.125,31.0,4.0,12.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,99.97,100.34,100.14416666666666,100.17,9.0,19.0,2.9270855437375207,19.429486111321122,12.382534472350075,13.367811313532096,15.0,4.0,21.0,7.0,12760.0,5.0,16.0,2007.0
2007-04-22,10.0,25.0,17.645833333333332,18.299999999999997,15.0,3.0,-1.3,4.7,2.8541666666666665,3.45,10.0,0.0,26.0,55.0,38.708333333333336,38.0,3.0,15.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,99.46,100.14,99.82,99.91,7.0,23.0,8.197440171251907,23.96066555981009,16.278495873697125,17.172895181834477,15.0,3.0,21.0,7.0,13040.0,6.0,16.0,2007.0
2007-04-23,10.0,22.9,16.370833333333334,15.799999999999999,13.0,23.0,3.0,16.1,8.333333333333334,8.45,17.0,5.0,42.0,95.0,60.458333333333336,55.5,16.0,10.0,19.3,24.1,23.900000000000002,24.1,0.0,11.0,98.43,99.45,98.99541666666666,99.035,0.0,15.0,9.323514638445525,25.00508105113121,17.107611552842275,17.175951113375476,13.0,23.0,21.0,7.0,13725.0,0.0,17.0,2007.0
2007-04-24,5.8,14.3,10.241666666666667,10.35,14.0,5.0,-2.7,4.1,1.2166666666666666,1.5,0.0,13.0,33.0,77.0,55.5,49.0,4.0,13.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,99.44,100.0,99.80708333333332,99.84,10.0,0.0,4.106742869345023,12.37606445772452,8.411888803933314,8.330260457748214,15.0,5.0,21.0,7.0,14089.0,1.0,17.0,2007.0
2007-04-25,7.1,11.4,9.0375,9.05,16.0,23.0,-0.6,3.5,1.6791666666666665,1.85,17.0,8.0,46.0,74.0,60.541666666666664,62.5,23.0,11.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,99.62,99.92,99.78250000000001,99.805,22.0,14.0,5.562459601582103,9.706742869345023,7.319685247845984,7.213415325470727,16.0,22.0,21.0,7.0,14131.0,2.0,17.0,2007.0
2007-04-26,6.8,9.7,7.8374999999999995,7.7,11.0,2.0,2.5,7.2,4.875,4.15,19.0,0.0,65.0,97.0,82.29166666666667,81.0,19.0,11.0,4.8,24.1,19.895833333333332,24.1,0.0,23.0,98.86,99.86,99.47166666666668,99.60499999999999,0.0,22.0,5.760665559810089,8.503893155184915,7.11334032257685,7.29945393510142,11.0,2.0,21.0,7.0,14393.0,3.0,17.0,2007.0
2007-04-27,7.7,16.8,11.7875,11.05,14.0,0.0,7.5,13.1,10.045833333333333,9.75,14.0,0.0,76.0,99.0,89.54166666666667,88.0,0.0,15.0,2.8,24.1,10.683333333333332,8.05,19.0,7.0,98.33,98.73,98.47916666666667,98.43,0.0,15.0,7.907459566106193,19.65188467078159,13.126399534110183,12.111163640615256,14.0,0.0,21.0,7.0,13533.0,4.0,17.0,2007.0
2007-04-28,6.2,11.1,9.316666666666666,9.2,13.0,23.0,5.0,8.5,7.375,7.7,15.0,23.0,80.0,94.0,87.83333333333333,89.0,7.0,13.0,16.1,24.1,22.033333333333335,24.1,2.0,6.0,98.67,98.95,98.75291666666668,98.72,21.0,2.0,5.489479865156541,11.427486836704219,9.483191419624932,9.547738902154055,14.0,23.0,21.0,7.0,13046.0,5.0,17.0,2007.0
2007-04-29,5.4,20.9,13.841666666666667,15.5,15.0,4.0,4.0,8.3,5.591666666666666,5.35,13.0,4.0,34.0,92.0,61.208333333333336,54.5,0.0,16.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,98.59,99.18,98.96249999999999,98.94,11.0,23.0,4.36066555981009,20.361809321858605,13.34991336382665,14.862684625665956,15.0,4.0,21.0,7.0,13004.0,6.0,17.0,2007.0
2007-04-30,9.3,15.7,12.770833333333334,13.05,15.0,23.0,-1.7,9.2,2.6625,2.55,1.0,19.0,37.0,72.0,50.958333333333336,48.0,2.0,19.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,98.47,99.61,99.13666666666666,99.28999999999999,21.0,2.0,7.161135939569193,16.217770214770415,11.396491669912143,11.317528939730543,1.0,23.0,21.0,7.0,13828.0,0.0,18.0,2007.0
2007-05-01,6.3,9.9,8.6875,8.95,20.0,2.0,-0.2,3.4,1.5250000000000001,1.25,7.0,0.0,53.0,71.0,60.916666666666664,59.5,7.0,0.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,99.09,99.66,99.39416666666666,99.465,9.0,19.0,4.3647247048136855,8.290587855287304,6.926352178641196,7.249654269915841,20.0,2.0,21.0,7.0,14020.0,1.0,18.0,2007.0
2007-05-02,5.0,15.5,10.783333333333333,11.25,13.0,4.0,-2.6,4.8,2.379166666666667,3.3,8.0,18.0,32.0,90.0,59.458333333333336,51.5,5.0,18.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,99.21,100.16,99.71125,99.75999999999999,23.0,0.0,3.773131503346834,14.428912168564294,9.2877653928244,9.781736018113335,13.0,4.0,21.0,7.0,13748.0,2.0,18.0,2007.0
2007-05-03,4.3,13.9,10.295833333333333,11.55,16.0,5.0,-11.1,0.4,-3.904166666666667,-3.6,0.0,20.0,19.0,69.0,39.875,31.5,5.0,20.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,100.2,100.68,100.47416666666668,100.445,9.0,0.0,1.944450309898646,10.966525546886086,7.355330244994154,7.723595551522708,16.0,5.0,21.0,7.0,13735.0,3.0,18.0,2007.0
2007-05-04,4.9,16.5,12.0,14.0,15.0,4.0,-4.6,0.3,-2.5208333333333335,-2.9,8.0,21.0,25.0,60.0,38.416666666666664,35.0,5.0,12.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,100.16,100.65,100.40458333333333,100.44,9.0,20.0,2.1065429623999092,13.686137000163356,9.27708095474697,10.955504672349024,15.0,4.0,21.0,7.0,13138.0,4.0,18.0,2007.0
2007-05-05,6.5,18.3,13.137500000000001,13.2,12.0,5.0,-10.4,1.9,-3.079166666666667,-1.25,8.0,19.0,16.0,62.0,35.458333333333336,30.0,6.0,18.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,100.13,100.85,100.355,100.31,23.0,5.0,4.098010153317464,16.364724704813685,10.387509522411415,10.289017226388083,12.0,5.0,21.0,7.0,12650.0,5.0,18.0,2007.0
2007-05-06,5.8,13.2,9.691666666666666,9.850000000000001,16.0,4.0,-8.6,-3.1,-5.5375000000000005,-5.65,14.0,0.0,26.0,44.0,33.875,34.5,22.0,0.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,100.92,101.43,101.21791666666667,101.225,12.0,0.0,2.242351909367022,10.24705366224523,6.40211597591826,6.306597489787885,16.0,4.0,21.0,7.0,12955.0,6.0,18.0,2007.0
2007-05-07,3.7,18.2,11.329166666666666,11.1,15.0,4.0,-4.6,3.7,-0.020833333333333273,0.45,14.0,0.0,34.0,65.0,46.541666666666664,45.0,4.0,15.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,100.12,101.08,100.66208333333333,100.76499999999999,0.0,23.0,1.0318761249278037,16.618897396411327,9.199701651911061,8.973734464328626,15.0,4.0,21.0,7.0,13599.0,0.0,19.0,2007.0
2007-05-08,7.6,27.5,18.741666666666667,20.35,17.0,4.0,0.4,12.3,6.491666666666667,6.25,17.0,0.0,32.0,67.0,46.291666666666664,44.5,4.0,12.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,99.48,100.06,99.75375000000001,99.755,0.0,16.0,5.934511612291225,29.91754443941183,18.78060582423014,20.946139945648717,17.0,4.0,21.0,7.0,13894.0,1.0,19.0,2007.0
2007-05-09,15.5,24.5,18.8,18.3,11.0,5.0,11.1,15.8,12.841666666666667,12.55,22.0,20.0,53.0,86.0,68.91666666666667,68.0,23.0,11.0,16.1,24.1,21.96666666666667,24.1,0.0,14.0,99.24,99.68,99.49333333333334,99.58500000000001,8.0,19.0,17.45299707310674,28.043121089697085,21.53411849945877,21.42087436191378,11.0,5.0,21.0,6.0,13901.0,2.0,19.0,2007.0
2007-05-10,15.4,23.4,19.141666666666666,18.85,15.0,3.0,13.1,15.2,14.029166666666667,13.9,13.0,2.0,58.0,91.0,73.0,72.5,3.0,15.0,16.1,24.1,22.033333333333335,24.1,1.0,7.0,99.06,99.31,99.18708333333335,99.19,0.0,18.0,18.765710839558558,27.245822231602617,22.53037634707574,22.099332323116776,15.0,3.0,21.0,6.0,14201.0,3.0,19.0,2007.0
2007-05-11,11.4,20.8,16.7375,16.75,9.0,23.0,3.5,14.1,11.091666666666667,12.6,14.0,21.0,47.0,92.0,70.45833333333333,67.0,4.0,20.0,19.3,24.1,23.700000000000003,24.1,0.0,6.0,99.08,99.77,99.36375,99.375,23.0,2.0,10.234850945614633,23.92450090064527,18.705746166389865,18.81429902750235,14.0,23.0,21.0,6.0,13451.0,4.0,19.0,2007.0
2007-05-12,6.8,15.4,10.725,10.4,16.0,23.0,-6.2,4.0,-0.25,0.6000000000000001,1.0,21.0,32.0,65.0,47.75,46.0,1.0,16.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,99.81,100.32,100.04041666666666,100.045,23.0,0.0,3.751633501633199,12.906944246758222,8.564051147405225,8.588296265420595,16.0,23.0,21.0,6.0,12822.0,5.0,19.0,2007.0
2007-05-13,3.0,14.5,9.924999999999999,11.3,16.0,4.0,-6.7,-1.9,-3.9416666666666664,-3.95,7.0,10.0,25.0,64.0,39.541666666666664,32.0,4.0,10.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,100.34,100.79,100.53625,100.485,10.0,19.0,0.14573172535617562,11.37757887249119,6.912432450484741,8.21847735777802,16.0,4.0,21.0,6.0,13129.0,6.0,19.0,2007.0
2007-05-14,7.2,18.7,12.816666666666668,13.55,16.0,3.0,-3.2,6.6,1.4791666666666667,1.65,18.0,0.0,34.0,59.0,46.541666666666664,48.5,18.0,16.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,99.16,100.37,99.98458333333333,100.225,0.0,23.0,4.798010153317464,17.204924048771563,11.088376774886905,12.369568738683034,16.0,3.0,21.0,6.0,13801.0,0.0,20.0,2007.0
2007-05-15,13.8,28.4,20.6875,19.35,14.0,1.0,3.8,18.6,12.966666666666667,15.25,18.0,0.0,40.0,96.0,64.04166666666667,54.5,22.0,4.0,11.3,24.1,22.96666666666667,24.1,0.0,19.0,98.35,99.09,98.63458333333334,98.66,0.0,21.0,12.897359345033603,33.41147897888459,23.76404768295376,21.89641071197772,14.0,0.0,21.0,6.0,14345.0,1.0,20.0,2007.0
2007-05-16,7.2,15.2,11.245833333333332,11.9,1.0,22.0,6.9,15.0,10.654166666666667,11.05,1.0,22.0,84.0,100.0,96.16666666666667,97.0,19.0,8.0,2.4,24.1,9.625,6.4,6.0,15.0,98.23,99.42,98.71208333333334,98.68,23.0,2.0,7.173968885046218,19.16940099074554,12.915473360108564,13.855404015236921,1.0,22.0,21.0,6.0,14044.0,2.0,20.0,2007.0
2007-05-17,6.0,13.1,9.262500000000001,9.0,13.0,5.0,-0.2,6.9,3.7875,4.65,13.0,17.0,44.0,99.0,70.75,68.5,0.0,17.0,4.0,24.1,22.425,24.1,2.0,0.0,99.46,100.44,100.0225,100.08,23.0,0.0,5.155460952385404,13.073968885046217,8.205129366608624,7.554544533906538,13.0,5.0,21.0,6.0,13911.0,3.0,20.0,2007.0
2007-05-18,3.7,15.4,10.645833333333334,11.6,16.0,4.0,1.2,7.2,3.8083333333333336,3.65,14.0,20.0,45.0,87.0,64.20833333333333,63.0,4.0,20.0,19.3,24.1,23.700000000000003,24.1,0.0,6.0,99.99,100.51,100.27208333333334,100.36500000000001,8.0,23.0,1.9791523595892841,15.223057608132986,9.57726217027618,10.392254157771308,16.0,5.0,21.0,6.0,13281.0,4.0,20.0,2007.0
2007-05-19,8.2,20.8,15.637500000000001,17.75,14.0,5.0,-2.1,9.2,4.9624999999999995,5.45,22.0,4.0,36.0,65.0,49.833333333333336,49.0,6.0,11.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,99.21,99.97,99.58,99.63,0.0,18.0,6.0611359395691915,21.191007301452203,15.004476607700894,17.92234007215797,13.0,5.0,21.0,6.0,12805.0,5.0,20.0,2007.0
2007-05-20,7.6,12.1,10.870833333333332,11.4,0.0,23.0,2.2,11.1,7.05,7.4,3.0,23.0,63.0,95.0,77.95833333333333,76.5,4.0,18.0,16.1,24.1,22.233333333333334,24.1,0.0,1.0,99.22,99.9,99.43041666666666,99.35,23.0,5.0,6.018897396411329,13.90362086819034,11.000731292100904,11.54167875856373,3.0,23.0,21.0,6.0,12773.0,6.0,20.0,2007.0
2007-05-21,4.4,17.1,11.137500000000001,11.95,15.0,5.0,0.8,5.2,2.0124999999999997,1.75,15.0,21.0,40.0,80.0,55.291666666666664,47.0,3.0,12.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,99.95,100.35,100.19416666666666,100.22,9.0,0.0,2.5172960759334995,16.457763782095157,9.513745849360607,10.051709104107793,15.0,5.0,21.0,6.0,13029.0,0.0,21.0,2007.0
2007-05-22,9.7,18.4,14.620833333333332,14.8,16.0,3.0,0.9,4.7,3.0500000000000003,3.25,2.0,22.0,35.0,70.0,47.166666666666664,41.0,3.0,16.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,100.35,100.57,100.47041666666667,100.475,8.0,1.0,8.822480436741941,17.228912168564293,13.300203685260632,13.051827185541972,14.0,3.0,21.0,6.0,14024.0,1.0,21.0,2007.0
2007-05-23,11.0,23.9,17.191666666666666,17.35,15.0,5.0,1.8,12.3,7.2250000000000005,8.5,15.0,0.0,46.0,65.0,52.166666666666664,51.5,23.0,12.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,100.39,100.62,100.48625,100.475,9.0,18.0,9.960665559810089,26.31754443941183,17.406898456223924,17.903401819066616,15.0,5.0,21.0,6.0,14735.0,2.0,21.0,2007.0
2007-05-24,14.4,30.9,23.266666666666666,25.1,13.0,3.0,9.6,16.5,13.0875,13.75,10.0,0.0,35.0,75.0,54.583333333333336,51.0,3.0,13.0,14.5,24.1,18.633333333333336,17.700000000000003,0.0,5.0,100.13,100.56,100.3775,100.435,6.0,23.0,15.724717186227924,34.578360980915186,26.19265339615053,28.69367435487002,12.0,3.0,21.0,6.0,15704.0,3.0,21.0,2007.0
2007-05-25,15.1,27.4,21.983333333333334,22.0,12.0,23.0,9.7,17.6,14.5375,14.6,10.0,23.0,52.0,74.0,63.041666666666664,64.5,2.0,12.0,8.0,24.1,19.229166666666668,19.3,13.0,5.0,99.93,100.2,100.04791666666667,100.055,23.0,14.0,16.24110633498486,32.69855600632169,25.766587266019034,25.610607462073624,14.0,23.0,21.0,6.0,14402.0,4.0,21.0,2007.0
2007-05-26,12.1,19.5,16.166666666666668,16.75,17.0,5.0,3.9,9.8,5.8999999999999995,5.85,0.0,18.0,39.0,73.0,51.375,49.5,0.0,18.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,99.86,100.38,100.17583333333333,100.21,9.0,23.0,11.703610477042707,19.360435022533203,15.789049811276065,15.972997537593734,17.0,5.0,21.0,6.0,13385.0,5.0,21.0,2007.0
2007-05-27,11.3,20.9,15.612499999999999,15.25,18.0,5.0,6.3,18.2,12.016666666666666,11.55,16.0,0.0,53.0,94.0,79.5,80.5,15.0,0.0,8.0,24.1,22.829166666666666,24.1,0.0,15.0,99.34,99.8,99.56333333333333,99.615,0.0,14.0,11.467941076835865,26.513368333110023,18.12037275370335,15.877038517699727,17.0,5.0,21.0,6.0,13606.0,6.0,21.0,2007.0
2007-05-28,8.9,21.5,15.8375,15.95,14.0,4.0,6.5,10.0,8.4125,8.65,8.0,4.0,47.0,85.0,63.0,63.5,4.0,13.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,99.68,100.34,100.02625,100.05,23.0,0.0,8.723057608132986,22.641106334984862,16.433254640039646,16.961163640615254,14.0,4.0,21.0,6.0,14168.0,0.0,22.0,2007.0
2007-05-29,8.9,21.0,15.674999999999999,16.15,15.0,4.0,6.7,10.2,8.566666666666666,8.8,13.0,4.0,47.0,86.0,64.16666666666667,57.0,4.0,15.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,100.26,100.61,100.42625,100.42,9.0,18.0,8.798045191260226,22.04110633498486,16.33351426866993,16.64915570632236,14.0,4.0,21.0,6.0,14465.0,1.0,22.0,2007.0
2007-05-30,14.0,28.5,21.795833333333334,22.95,16.0,3.0,7.4,16.5,12.700000000000001,14.65,23.0,0.0,47.0,73.0,56.958333333333336,57.0,6.0,13.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,99.8,100.27,100.0475,100.11,0.0,18.0,14.44974984649779,33.241838811728925,24.59933861030802,27.025457863396056,16.0,3.0,21.0,6.0,15762.0,2.0,22.0,2007.0
2007-05-31,19.9,28.1,23.47083333333333,23.2,10.0,4.0,16.0,19.7,17.316666666666666,17.049999999999997,14.0,4.0,53.0,80.0,68.95833333333333,72.5,23.0,10.0,8.0,24.1,17.1625,16.1,0.0,6.0,99.58,99.89,99.765,99.805,8.0,18.0,24.509337363372598,34.824364037596084,29.001947017028503,29.35441772057898,14.0,4.0,21.0,6.0,16032.0,3.0,22.0,2007.0
2007-06-01,18.9,26.6,23.125,23.2,10.0,3.0,14.8,19.8,16.833333333333332,16.85,14.0,7.0,52.0,90.0,68.54166666666667,65.0,3.0,10.0,6.4,16.1,12.487500000000002,12.9,7.0,5.0,99.28,99.63,99.495,99.565,0.0,20.0,24.327768671591322,33.70595943300789,28.322918032168307,28.188458493618434,14.0,3.0,21.0,6.0,15631.0,4.0,22.0,2007.0
2007-06-02,18.2,29.0,23.84583333333333,23.200000000000003,16.0,5.0,14.5,18.9,17.045833333333334,17.549999999999997,13.0,1.0,52.0,79.0,66.33333333333333,68.0,5.0,16.0,8.0,19.3,13.620833333333335,14.5,13.0,5.0,98.74,99.31,99.03375,99.11,0.0,23.0,21.863139940403997,35.156582195309085,29.217067728205148,28.879833972781654,15.0,5.0,21.0,6.0,15701.0,5.0,22.0,2007.0
2007-06-03,17.6,25.1,20.304166666666667,19.75,15.0,22.0,16.7,18.6,17.541666666666668,17.6,13.0,1.0,64.0,99.0,84.79166666666667,85.5,20.0,15.0,3.2,24.1,14.133333333333333,14.5,12.0,19.0,98.16,98.71,98.44208333333334,98.51,0.0,19.0,22.957386329653577,31.056582195309087,25.983076764057653,25.108192272029186,14.0,22.0,21.0,6.0,14520.0,6.0,22.0,2007.0
2007-06-04,16.2,21.9,18.454166666666666,17.549999999999997,14.0,7.0,15.2,17.4,16.583333333333332,16.7,16.0,0.0,74.0,99.0,89.29166666666667,93.0,7.0,13.0,6.4,24.1,17.883333333333336,19.3,2.0,6.0,97.38,98.19,97.66541666666666,97.64,0.0,23.0,20.594429344589514,27.398556006321684,23.459832391897347,22.664257804325477,14.0,0.0,21.0,6.0,14748.0,0.0,23.0,2007.0
2007-06-05,7.0,18.8,12.104166666666666,10.45,7.0,23.0,2.8,16.8,8.85,6.0,6.0,22.0,66.0,98.0,80.875,75.5,8.0,19.0,6.4,24.1,21.158333333333335,24.1,0.0,6.0,97.24,98.92,97.96291666666667,97.89,23.0,4.0,5.652024476917886,23.87986654281753,13.317856424862823,10.00138009580769,7.0,23.0,21.0,6.0,13862.0,1.0,23.0,2007.0
2007-06-06,7.2,18.0,12.791666666666666,13.2,17.0,0.0,3.7,6.4,4.9875,5.0,16.0,2.0,44.0,83.0,60.5,56.0,4.0,17.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,98.99,99.45,99.2425,99.3,23.0,0.0,6.192620639282202,17.58591168208278,12.081998486417135,12.68594225183526,16.0,0.0,21.0,6.0,13785.0,2.0,23.0,2007.0
2007-06-07,11.3,23.4,16.849999999999998,17.55,15.0,3.0,6.2,14.0,10.6,11.85,14.0,0.0,54.0,84.0,67.41666666666667,67.0,5.0,15.0,19.3,24.1,23.900000000000002,24.1,0.0,21.0,98.69,99.42,99.12083333333334,99.2,0.0,23.0,11.412284971568921,26.549161922375966,18.50216026607056,19.783114438525672,16.0,1.0,21.0,6.0,14872.0,3.0,23.0,2007.0
2007-06-08,14.2,31.2,22.5,21.25,13.0,23.0,8.4,21.2,16.116666666666667,16.7,10.0,23.0,51.0,92.0,67.95833333333333,69.5,16.0,15.0,6.4,24.1,21.695833333333336,24.1,0.0,16.0,98.35,99.46,98.72125,98.63,23.0,15.0,14.774285056395907,39.797711538295786,27.515520228825594,26.0927491566542,14.0,23.0,21.0,6.0,13990.0,4.0,23.0,2007.0
2007-06-09,10.5,21.9,16.741666666666667,17.2,16.0,5.0,5.0,10.4,7.783333333333334,7.45,13.0,18.0,35.0,79.0,57.125,53.5,5.0,18.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,99.54,99.99,99.79916666666666,99.775,9.0,0.0,10.550838935390134,22.950956971299277,17.08769323949825,17.464921090753364,16.0,5.0,21.0,6.0,13255.0,5.0,23.0,2007.0
